Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_2:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_3:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE_5:Surface Outside Face Temperature [C](TimeStep),SURFACE_6:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep),WINDOW1:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Temperature [C](TimeStep),ZONE1UNITHEATAIROUTLETNODE:System Node Mass Flow Rate [kg/s](TimeStep) 
 01/01  07:20:00,10.0666666666667,0.0,12.4661794835758,10.9723809074434,0.0,0.0,0.0,0.0,12.4191397781274,0.0,12.1550318085869,4.764919333595198E-03,12.1595519670034,0.0 
 01/01  07:21:00,10.07,0.0,12.4610253280819,10.971271184473,0.0,0.0,0.0,0.0,12.4142192708743,0.0,12.150515767366,4.767169242660960E-03,12.1550318085869,0.0 
 01/01  07:22:00,10.0733333333333,0.0,12.4558852269906,10.9702227135247,0.0,0.0,0.0,0.0,12.4093047185907,0.0,12.1460041212164,4.769422076464509E-03,12.150515767366,0.0 
 01/01  07:23:00,10.0766666666667,0.0,12.4507454059259,10.9691746391296,0.0,0.0,0.0,0.0,12.404396362742,0.0,12.1414969466802,4.771677951476829E-03,12.1460041212164,0.0 
 01/01  07:24:00,10.08,0.0,12.4456197648839,10.9681839921103,0.0,0.0,0.0,0.0,12.3994939464982,0.0,12.1369945013233,4.773936831694209E-03,12.1414969466802,0.0 
 01/01  07:25:00,10.0833333333333,0.0,12.4404944119437,10.9671937363758,0.0,0.0,0.0,0.0,12.3945977170078,0.0,12.1324968341186,4.776198828480260E-03,12.1369945013233,0.0 
 01/01  07:26:00,10.0866666666667,0.0,12.4353833774259,10.966257592026,0.0,0.0,0.0,0.0,12.3897074158742,0.0,12.1280041804764,4.778463899379512E-03,12.1324968341186,0.0 
 01/01  07:27:00,10.09,0.0,12.4302726397939,10.965321833994,0.0,0.0,0.0,0.0,12.3848232973255,0.0,12.1235165685324,4.780732150090204E-03,12.1280041804764,0.0 
 01/01  07:28:00,10.0933333333333,0.0,12.4251763734065,10.9644372811854,0.0,0.0,0.0,0.0,12.3799451026813,0.0,12.1190342183189,4.783003533252103E-03,12.1235165685324,0.0 
 01/01  07:29:00,10.0966666666667,0.0,12.4200804117275,10.9635531099919,0.0,0.0,0.0,0.0,12.3750730927907,0.0,12.1145571416889,4.785278150750812E-03,12.1190342183189,0.0 
 01/01  07:30:00,10.1,0.0,12.4149990905981,10.9627175733792,0.0,0.0,0.0,0.0,12.3702070083824,0.0,12.1100855468071,4.787555951310188E-03,12.1145571416889,0.0 
 01/01  07:31:00,10.1033333333333,0.0,12.4099180812797,10.9618824139126,0.0,0.0,0.0,0.0,12.3653471170874,0.0,12.1056194318402,4.789837034121983E-03,12.1100855468071,0.0 
 01/01  07:32:00,10.1066666666667,0.0,12.4048519011385,10.9610935968554,0.0,0.0,0.0,0.0,12.3604931585805,0.0,12.1011590005933,4.792121344233285E-03,12.1056194318402,0.0 
 01/01  07:33:00,10.11,0.0,12.3997860397015,10.9603051526839,0.0,0.0,0.0,0.0,12.3556454098713,0.0,12.096704242526,4.794408979952177E-03,12.1011590005933,0.0 
 01/01  07:34:00,10.1133333333333,0.0,12.3947352105457,10.9595609926397,0.0,0.0,0.0,0.0,12.3508036083748,0.0,12.0922553502859,4.796699884178378E-03,12.096704242526,0.0 
 01/01  07:35:00,10.1166666666667,0.0,12.3896847061469,10.9588172014084,0.0,0.0,0.0,0.0,12.3459680364953,0.0,12.0878123004605,4.798994152427737E-03,12.0922553502859,0.0 
 01/01  07:36:00,10.12,0.0,12.3846494545368,10.9581158345288,0.0,0.0,0.0,0.0,12.3411384303137,0.0,12.0833752795758,4.801291724685448E-03,12.0878123004605,0.0 
 01/01  07:37:00,10.1233333333333,0.0,12.3796145334544,10.9574148325583,0.0,0.0,0.0,0.0,12.3363150797476,0.0,12.078944256017,4.803592694765590E-03,12.0833752795758,0.0 
 01/01  07:38:00,10.1266666666667,0.0,12.3745951013952,10.9567545652047,0.0,0.0,0.0,0.0,12.331497718573,0.0,12.0745194133054,4.805897000630772E-03,12.078944256017,0.0 
 01/01  07:39:00,10.13,0.0,12.3695760054234,10.9560946590105,0.0,0.0,0.0,0.0,12.3266866447426,0.0,12.0701007132392,4.808204735579562E-03,12.0745194133054,0.0 
 01/01  07:40:00,10.1333333333333,0.0,12.3645726489926,10.9554739445614,0.0,0.0,0.0,0.0,12.3218815892721,0.0,12.0656883376738,4.810515835886957E-03,12.0701007132392,0.0 
 01/01  07:41:00,10.1366666666667,0.0,12.3595696362539,10.9548535876624,0.0,0.0,0.0,0.0,12.3170828584754,0.0,12.061282247733,4.812830394323448E-03,12.0656883376738,0.0 
 01/01  07:42:00,10.14,0.0,12.354582627057,10.9542710074247,0.0,0.0,0.0,0.0,12.3122901826047,0.0,12.0568826275632,4.815148346964848E-03,12.061282247733,0.0 
 01/01  07:43:00,10.1433333333333,0.0,12.3495959650331,10.9536887812567,0.0,0.0,0.0,0.0,12.307503875855,0.0,12.052489429051,4.817469787228241E-03,12.0568826275632,0.0 
 01/01  07:44:00,10.1466666666667,0.0,12.3446255809153,10.9531430286037,0.0,0.0,0.0,0.0,12.302723662931,0.0,12.0481028333448,4.819794649019298E-03,12.052489429051,0.0 
 01/01  07:45:00,10.15,0.0,12.3396555493234,10.9525976266591,0.0,0.0,0.0,0.0,12.2979498675293,0.0,12.0437227868802,4.822123024922650E-03,12.0481028333448,0.0 
 01/01  07:46:00,10.1533333333333,0.0,12.3347020781098,10.9520874937358,0.0,0.0,0.0,0.0,12.2931822103765,0.0,12.039349471705,4.824454847516057E-03,12.0437227868802,0.0 
 01/01  07:47:00,10.1566666666667,0.0,12.3297489647521,10.9515777082689,0.0,0.0,0.0,0.0,12.2884210242128,0.0,12.0349828307644,4.826790209531766E-03,12.039349471705,0.0 
 01/01  07:48:00,10.16,0.0,12.3248127010618,10.9511020747587,0.0,0.0,0.0,0.0,12.283666025741,0.0,12.0306230478851,4.829129042935823E-03,12.0349828307644,0.0 
 01/01  07:49:00,10.1633333333333,0.0,12.319876800615,10.9506267855549,0.0,0.0,0.0,0.0,12.2789175567627,0.0,12.0262700628361,4.831471440598147E-03,12.0306230478851,0.0 
 01/01  07:50:00,10.1666666666667,0.0,12.314958046238,10.950184609122,0.0,0.0,0.0,0.0,12.2741753297635,0.0,12.0219240666439,4.833817333665395E-03,12.0262700628361,0.0 
 01/01  07:51:00,10.17,0.0,12.3100396609348,10.9497427739403,0.0,0.0,0.0,0.0,12.2694396980641,0.0,12.0175849990621,4.836166817015508E-03,12.0219240666439,0.0 
 01/01  07:52:00,10.1733333333333,0.0,12.3051387182077,10.9493330820425,0.0,0.0,0.0,0.0,12.2647103689658,0.0,12.013253048923,4.838519821770830E-03,12.0175849990621,0.0 
 01/01  07:53:00,10.1766666666667,0.0,12.3002381500237,10.9489237284294,0.0,0.0,0.0,0.0,12.259987702734,0.0,12.0089281497699,4.840876441995956E-03,12.013253048923,0.0 
 01/01  07:54:00,10.18,0.0,12.2953553229775,10.9485456112638,0.0,0.0,0.0,0.0,12.255271402768,0.0,12.0046104916064,4.843236607333062E-03,12.0089281497699,0.0 
 01/01  07:55:00,10.1833333333333,0.0,12.2904728760551,10.9481678294986,0.0,0.0,0.0,0.0,12.2505618380806,0.0,12.000300005165,4.845600412524397E-03,12.0046104916064,0.0 
 01/01  07:56:00,10.1866666666667,0.0,12.2856084686623,10.9478204338868,0.0,0.0,0.0,0.0,12.2458587074515,0.0,11.9959968832103,4.847967786184411E-03,12.000300005165,0.0 
 01/01  07:57:00,10.19,0.0,12.2807444470563,10.9474733708695,0.0,0.0,0.0,0.0,12.2411623887273,0.0,11.9917010540813,4.850338823550391E-03,11.9959968832103,0.0 
 01/01  07:58:00,10.1933333333333,0.0,12.2758987617846,10.9471558949337,0.0,0.0,0.0,0.0,12.2364725758884,0.0,11.9874127132502,4.852713452925108E-03,11.9917010540813,0.0 
 01/01  07:59:00,10.1966666666667,0.0,12.271053470383,10.9468387488587,0.0,0.0,0.0,0.0,12.2317896554862,0.0,11.9831317919343,4.855091770204365E-03,11.9874127132502,0.0 
 01/01  08:00:00,10.2,231.731588027238,12.2696248831075,11.0466417642666,10.8111397854633,10.8111397854633,10.8111397854633,10.8111397854633,12.2271133191475,19.8240067189888,11.9790673051815,4.857473704280043E-03,11.9831317919343,0.0 
 01/01  08:01:00,10.2083333333333,1308.80104122427,12.2686145807294,11.6983131463346,81.179048461812,11.186407337984,11.186407337984,131.00622560128,12.2266662048769,21.9745734337157,11.9759410512184,4.874776962294235E-03,11.9790673051815,0.0 
 01/01  08:02:00,10.2166666666667,1329.69790727906,12.2666488403678,11.8649606309784,82.7282894594663,11.5669676186977,11.5669676186977,132.619645227033,12.266343171084,22.7835452263268,11.9737129302974,4.892346862077166E-03,11.9759410512184,0.0 
 01/01  08:03:00,10.225,1351.1167250949,12.2688098895293,12.0319419285128,84.3205608082937,11.9496613863921,11.9496613863921,134.284977824865,12.2903225456832,23.5859150374982,11.9962136413128,4.910172759365490E-03,11.9737129302974,0.0 
 01/01  08:04:00,10.2333333333333,1372.72872744522,12.2687707980555,12.1569392128389,85.9344569363194,12.3322314559009,12.3322314559009,135.966774508223,12.3219527143837,24.3816910100304,12.032931540572,4.934186772984595E-03,11.9962136413128,0.0 
 01/01  08:05:00,10.2416666666667,1394.30551177964,12.2691798293851,12.2819500828638,87.554945242926,12.7131146471999,12.7131146471999,137.640554634029,12.3501318985627,25.1708815268692,12.0727281487885,4.961752572844320E-03,12.032931540572,0.0 
 01/01  08:06:00,10.25,1415.69368065617,12.2700415075081,12.387445412653,89.1717894481501,13.0912657071241,13.0912657071241,139.290002147127,12.3789963024042,25.9534952107553,12.1105262557968,4.990096003920221E-03,12.0727281487885,0.0 
 01/01  08:07:00,10.2583333333333,1436.79461280956,12.2708336481751,12.4928055878698,90.778281298973,13.4660170880942,13.4660170880942,140.904739306437,12.4070961023483,26.7295409238689,12.1452577007424,5.017962217135978E-03,12.1105262557968,0.0 
 01/01  08:08:00,10.2666666666667,1586.94099335429,12.2736468239553,12.6749596600949,101.917389930799,13.0982163397536,13.0982163397536,158.555486337466,12.4349470982386,27.4990277674653,12.1774374659229,5.045092212141328E-03,12.1452577007424,0.0 
 01/01  08:09:00,10.275,1591.10665221654,12.2745866952794,12.7584618194968,102.388971939153,13.4474773791631,13.4474773791631,158.199169599517,12.4647288531064,28.2619650815062,12.2075227430259,5.071615055483434E-03,12.1774374659229,0.0 
 01/01  08:10:00,10.2833333333333,1595.40034402455,12.2762018119902,12.8503912578634,102.870813547407,13.7930084698507,13.7930084698507,157.865634209427,12.4928946979247,29.0183624442821,12.2358180944238,5.097646025800468E-03,12.2075227430259,0.0 
 01/01  08:11:00,10.2916666666667,1599.8221624447,12.2777488571998,12.942383208412,103.36309346209,14.1348212850252,14.1348212850252,157.554677599,12.5207863991762,29.7682296720297,12.2625001963401,5.123262166879524E-03,12.2358180944238,0.0 
 01/01  08:12:00,10.3,1604.36985063795,12.2793408454362,13.0202304344385,103.865791909602,14.472981427604,14.472981427604,157.265748927042,12.5479330860354,30.5115768185417,12.2865702440094,5.148508619984473E-03,12.2625001963401,0.0 
 01/01  08:13:00,10.3083333333333,1609.03965059553,12.2808430131603,13.0981442820324,104.378758032154,14.8075885719639,14.8075885719639,156.998079906283,12.574524422869,31.2484141747701,12.3081387004571,5.173154708391151E-03,12.2865702440094,0.0 
 01/01  08:14:00,10.3166666666667,1613.82690020494,12.282369728209,13.1672465514722,104.901757804671,15.1387625460504,15.1387625460504,156.750776151143,12.6004982517074,31.9787522684225,12.3276103487916,5.197230523177341E-03,12.3081387004571,0.0 
 01/01  08:15:00,10.325,1618.726448534,12.2838205262165,13.2364141840733,105.434507807671,15.4666336856111,15.4666336856111,156.522880201806,12.6258867280931,32.7026018635531,12.345339204143,5.220834273471873E-03,12.3276103487916,0.0 
 01/01  08:16:00,10.3333333333333,1623.73294092488,12.2852780750059,13.2993462505956,105.976698789405,15.7913362417346,15.7913362417346,156.313414356858,12.6506850871597,33.419973960145,12.3615830355101,5.244051304762159E-03,12.345339204143,0.0 
 01/01  08:17:00,10.3416666666667,1628.84101134114,12.2866790842754,13.3623403586505,106.528011891503,16.1130039586916,16.1130039586916,156.121409193635,12.6749079631263,34.1308797936874,12.3765275883817,5.266943866705909E-03,12.3615830355101,0.0 
 01/01  08:18:00,10.35,1634.04540898324,12.288078547672,13.4206470245143,107.088129625934,16.4317671860631,16.4317671860631,155.945922002007,12.6985609300439,34.835330834746,12.3903241240985,5.289556949035543E-03,12.3765275883817,0.0 
 01/01  08:19:00,10.3583333333333,1639.34107858557,12.2894320068758,13.4790118033969,107.656743113811,16.7477510689357,16.7477510689357,155.786048156306,12.7216560345122,35.5333387885258,12.4031013530562,5.311927245367469E-03,12.3903241240985,0.0 
 01/01  08:20:00,10.3666666666667,1644.7232083014,12.2907832689387,13.533720384973,108.233556675722,17.0610744899449,17.0610744899449,155.640927583266,12.7442013042202,36.2249155944288,12.4149751922946,5.334085853153012E-03,12.4031013530562,0.0 
 01/01  08:21:00,10.375,1650.18725511214,12.2920963995359,13.588483207885,108.818290558055,17.3718495305376,17.3718495305376,155.509747861087,12.7662084523843,36.9100734256037,12.4260471259648,5.356060658711342E-03,12.4149751922946,0.0 
 01/01  08:22:00,10.3833333333333,1655.7289548424,12.2934120346459,13.6403209713016,109.410682358896,17.6801812860175,17.6801812860175,155.391745038401,12.7876866113066,37.5888246884901,12.4364080567119,5.377876075535470E-03,12.4260471259648,0.0 
 01/01  08:23:00,10.3916666666667,1661.34432181311,12.2946958178098,13.6922094445266,110.010487557637,17.9861679170881,17.9861679170881,155.286202942722,12.8086474712422,38.2611820223553,12.4461367602646,5.399553821107072E-03,12.4364080567119,0.0 
 01/01  08:24:00,10.4,1667.02964169617,12.2959912791608,13.741713957716,110.617479437327,18.2899008550779,18.2899008550779,155.192451519929,12.8291007500105,38.9271582988255,12.4553035917579,5.421112692475980E-03,12.4461367602646,0.0 
 01/01  08:25:00,10.4083333333333,1672.78146008124,12.2972598471761,13.7912660868778,111.231448605849,18.5914651026763,18.5914651026763,155.109864583608,12.8490581478265,39.5867666214092,12.4639693559287,5.442569394833286E-03,12.4553035917579,0.0 
 01/01  08:26:00,10.4166666666667,1678.59656851239,12.2985527785605,13.8388476666943,111.852202262173,18.8909395896188,18.8909395896188,155.037857237138,12.8685296311701,40.2400203250157,12.4721887043702,5.463938404270568E-03,12.4639693559287,0.0 
 01/01  08:27:00,10.425,1684.47198921365,12.29982274436,13.8864742148981,112.479563310834,19.1883975553215,19.1883975553215,154.975883148848,12.8875268833832,40.8869329754654,12.4800087618528,5.485232617134936E-03,12.4721887043702,0.0 
 01/01  08:28:00,10.4333333333333,1690.40495933802,12.3011323625736,13.9324540158844,113.113369396777,19.4839069394105,19.4839069394105,154.923431802005,12.9060598863992,41.5275183689951,12.4874723643084,5.506463151267149E-03,12.4800087618528,0.0 
 01/01  08:29:00,10.4416666666667,1696.39291530122,12.3024221604435,13.9784765524103,113.753471910401,19.7775307674445,19.7775307674445,154.880025799909,12.9241403042449,42.1617905317554,12.494616215951,5.527640048794140E-03,12.4874723643084,0.0 
 01/01  08:30:00,10.45,1702.43347756672,12.3037686294708,14.0231111174647,114.399734996611,20.0693275236225,20.0693275236225,154.845218277129,12.9417779595631,42.7897637193032,12.5014741809015,5.548771965807273E-03,12.494616215951,0.0 
 01/01  08:31:00,10.4583333333333,1722.5139048834,12.3051396084264,14.0759888081854,115.94356584558,20.5443792956738,20.5443792956738,156.008974476206,12.9589844683179,43.9178793625108,12.5080837108119,5.569866784665493E-03,12.5014741809015,0.0 
 01/01  08:32:00,10.4666666666667,1736.11130567521,12.3065251991415,14.1247153865823,116.991184521581,21.0191978892869,21.0191978892869,156.459898448124,12.976347844094,45.049323669581,12.5144708665361,5.590933166376768E-03,12.5080837108119,0.0 
 01/01  08:33:00,10.475,1749.97525693409,12.3079061249309,14.1736378118864,118.061872926149,21.493771764832,21.493771764832,156.938320436813,12.9935327769922,46.1840782821608,12.5206592176988,5.611977125471690E-03,12.5144708665361,0.0 
 01/01  08:34:00,10.4833333333333,1764.08082775255,12.3093733923495,14.2226411884598,119.153941734332,21.9680904383625,21.9680904383625,157.441315904863,13.0106670316777,47.3221247045699,12.5266713840906,5.633004148718814E-03,12.5206592176988,0.0 
 01/01  08:35:00,10.4916666666667,1778.40582983185,12.3108364457846,14.2718108825379,120.265888781546,22.4421443589756,22.4421443589756,157.966283083377,13.0277104224814,48.4634443043257,12.5325280280129,5.654019401391232E-03,12.5266713840906,0.0 
 01/01  08:36:00,10.5,1792.93044329348,12.3124178767824,14.3210927917873,121.396373489517,22.9159248020421,22.9159248020421,158.510898929613,13.0446825660171,49.6080183126717,12.5382498152823,5.675027576510541E-03,12.5325280280129,0.0 
 01/01  08:37:00,10.5083333333333,1807.63690230107,12.31399602993,14.3705174891641,122.544195383358,23.3894237760635,23.3894237760635,159.073082127819,13.0615824567463,50.7558278251112,12.5438540752024,5.696033409110364E-03,12.5382498152823,0.0 
 01/01  08:38:00,10.5166666666667,1822.50922959947,12.315717933094,14.4200828520401,123.708275954125,23.8626339412549,23.8626339412549,159.650961849942,13.0784149697628,51.9068538019432,12.549358584885,5.717040787412203E-03,12.5438540752024,0.0 
 01/01  08:39:00,10.525,1837.53301129268,12.3174374180797,14.4697719971329,124.887643272865,24.3355485382345,24.3355485382345,160.242851253868,13.0951844292999,53.0610770688042,12.5547772331761,5.738053698338299E-03,12.549358584885,0.0 
 01/01  08:40:00,10.5333333333333,1852.69520490244,12.3193224236868,14.5196276450728,126.081418880022,24.8081613254435,24.8081613254435,160.847224899649,13.1118932112339,54.2184783172126,12.560125122896,5.759075215083824E-03,12.5547772331761,0.0 
 01/01  08:41:00,10.5416666666667,1867.98397509415,12.3212057492344,14.569591532066,127.288806566134,25.2804665241207,25.2804665241207,161.462699422559,13.1285464932429,55.3790381051172,12.5654132563794,5.780108732005910E-03,12.560125122896,0.0 
 01/01  08:42:00,10.55,1883.3885525158,12.3232736107989,14.6197439023203,128.509082732273,25.7524587698285,25.7524587698285,162.088016926681,13.1451458322467,56.5427368574507,12.5706545541372,5.801156641788562E-03,12.5654132563794,0.0 
 01/01  08:43:00,10.5583333333333,1898.8991120344,12.3253404195253,14.6699916562257,129.741588076093,26.2241330696696,26.2241330696696,162.722030661482,13.161696626849,57.7095548666854,12.5758576665906,5.822221771233127E-03,12.5706545541372,0.0 
 01/01  08:44:00,10.5666666666667,1914.50666732323,12.3276083406524,14.7204458780017,130.985720395136,26.6954847644577,26.6954847644577,163.363692622674,13.1781998976678,58.8794722933946,12.5810337003045,5.843305961762133E-03,12.5758576665906,0.0 
 01/01  08:45:00,10.575,1930.20297928893,12.3298757410267,14.7709847403863,132.240928335708,27.1665094952086,27.1665094952086,164.012042781728,13.1946611248715,60.0524691668163,12.5861893573846,5.864411656192479E-03,12.5810337003045,0.0 
 01/01  08:46:00,10.5833333333333,1945.98047625985,12.3323586419738,14.8217444151694,133.506705945216,27.6372031734062,27.6372031734062,164.666199699361,13.2110808878995,61.228525385422,12.591334360137,5.885540241553242E-03,12.5861893573846,0.0 
 01/01  08:47:00,10.5916666666667,1961.83218420674,12.3348414776689,14.8725796664171,134.782587909789,28.1075619545723,28.1075619545723,165.325352319469,13.2274647543023,62.4076207174888,12.5964738695087,5.906693784385948E-03,12.591334360137,0.0 
 01/01  08:48:00,10.6,1977.75166555204,12.3375521382842,14.9236469325489,136.068145378504,28.5775822147353,28.5775822147353,165.98875277359,13.2438128964441,63.5897348016752,12.6016164628286,5.927873313460763E-03,12.5964738695087,0.0 
 01/01  08:49:00,10.6083333333333,1993.73296535694,12.3402631258131,14.9747820590592,137.36298229147,29.0472605294427,29.0472605294427,166.655710053394,13.2601309269044,64.774847147601,12.6067660097774,5.949080670735290E-03,12.6016164628286,0.0 
 01/01  08:50:00,10.6166666666667,2009.77056386709,12.3432123663607,15.0261577564739,138.666732142146,29.5165936550158,29.5165936550158,167.32558443125,13.2764186578201,65.9629371364313,12.6119301467059,5.970316585961451E-03,12.6067660097774,0.0 
 01/01  08:51:00,10.625,2025.85933455567,12.3461622720644,15.0775946907014,139.979055115036,29.9855785117785,29.9855785117785,167.997782527551,13.2926817249948,67.1539840214636,12.61711167739,5.991582632104057E-03,12.6119301467059,0.0 
 01/01  08:52:00,10.6333333333333,2041.99450693364,12.3493591310505,15.1292785475101,141.299635548903,30.4542121690301,30.4542121690301,168.671752938858,13.3089196149941,68.3479669287192,12.6223174731627,6.012879293951433E-03,12.61711167739,0.0 
 01/01  08:53:00,10.6416666666667,2058.17163350591,12.3525569438894,15.1810179105587,142.628179683034,30.922491831561,30.922491831561,169.346982353777,13.3251379704355,69.5448648575383,12.6275494487491,6.034208009847311E-03,12.6223174731627,0.0 
 01/01  08:54:00,10.65,1913.68044660874,12.3540761521428,15.1181341356665,131.420287199999,30.2490299698599,30.2490299698599,154.859738453379,13.3413359769856,70.7446566811787,12.6325612145811,6.055569061741051E-03,12.6275494487491,0.0 
 01/01  08:55:00,10.6583333333333,1929.30859030877,12.357486583954,15.1694263128142,132.679611128196,30.7077227095831,30.7077227095831,155.522336311566,13.3545831933233,71.9473211474184,12.6374458544747,6.076908778478869E-03,12.6325612145811,0.0 
 01/01  08:56:00,10.6666666666667,1944.97405461585,12.3606270453331,15.1978460724658,133.946278329549,31.1662150845787,31.1662150845787,156.18569351095,13.3689688130232,73.1528368791618,12.6422698231833,6.098247529211386E-03,12.6374458544747,0.0 
 01/01  08:57:00,10.675,1960.67344258873,12.3637699299258,15.2263229566483,135.220069292664,31.6245031587215,31.6245031587215,156.849420794727,13.3829620686495,74.36118237505,12.6470642862673,6.119599717436410E-03,12.6422698231833,0.0 
 01/01  08:58:00,10.6833333333333,1976.40355478117,12.3672835037841,15.2622029231319,136.500777792972,32.0825830946756,32.0825830946756,157.513152276744,13.3971139865304,75.5723360100741,12.6518597103517,6.140972050764879E-03,12.6470642862673,0.0 
 01/01  08:59:00,10.6916666666667,1992.16137312219,12.3707984765157,15.2981333323615,137.788209802002,32.5404511447479,32.5404511447479,158.176543545324,13.4112370546252,76.7862760361924,12.6566695972454,6.162371025045910E-03,12.6518597103517,0.0 
 01/01  09:00:00,10.7,2007.9440463475,12.3746280965275,15.3377800528013,139.082182501878,32.9981036425937,32.9981036425937,158.839269949837,13.4253980554554,78.0029805829524,12.6615105863065,6.183799509257266E-03,12.6566695972454,0.0 
 01/01  09:01:00,10.715,2023.74887680999,12.3784597901162,15.3795837393286,140.382523393365,33.4555369956882,33.4555369956882,159.501025049789,13.4395799144417,79.2224276581142,12.6664191437434,6.177793758136972E-03,12.6615105863065,0.0 
 01/01  09:02:00,10.73,2039.57330851863,12.3825880009331,15.4241686482882,141.689069487267,33.9127476784823,33.9127476784823,160.161519208676,13.453788149208,80.4445951482798,12.6714220002217,6.171802074050116E-03,12.6664191437434,0.0 
 01/01  09:03:00,10.745,2055.41491627398,12.3867201234133,15.4688102274179,143.001666570219,34.3697322261743,34.3697322261743,160.820478317079,13.4680265939503,81.6694608195248,12.6765229514018,6.165830549400490E-03,12.6714220002217,0.0 
 01/01  09:04:00,10.76,2071.27139578396,12.3911421378074,15.5158489143585,144.320168537004,34.8264872290333,34.8264872290333,161.477642631329,13.4822933186989,82.8970023180334,12.6817247379966,6.159880197674520E-03,12.6765229514018,0.0 
 01/01  09:05:00,10.775,2087.14055465796,12.3955682694092,15.5629417790993,145.644436782467,35.2830093272208,35.2830093272208,162.132765715704,13.4965943370294,84.1271971707384,12.6870220209368,6.153951639577702E-03,12.6817247379966,0.0 
 01/01  09:06:00,10.79,2103.0203041889,12.400281180718,15.6118484005874,146.974339646914,35.73929520606,35.73929520606,162.785613477551,13.5109267449231,85.3600227859632,12.6924159779213,6.148043723988670E-03,12.6870220209368,0.0 
 01/01  09:07:00,10.805,2118.90865184361,12.4049980922169,15.6608069357224,148.309751909595,36.1953415917093,36.1953415917093,163.435963285925,13.5252964562229,86.5954564540685,12.6979021853466,6.142156778893480E-03,12.6924159779213,0.0 
 01/01  09:08:00,10.82,2134.80369439079,12.4099997675653,15.7112326783411,149.650554325465,36.6511452472006,36.6511452472006,164.083603165446,13.5397003727993,87.8334753481019,12.7034826656844,6.136289856064992E-03,12.6979021853466,0.0 
 01/01  09:09:00,10.835,2150.70361160385,12.4150053789927,15.7617082737107,150.996633200996,37.106702968808,37.106702968808,164.728331057966,13.5541441601436,89.0740565244513,12.7091535195267,6.130443428324946E-03,12.7034826656844,0.0 
 01/01  09:10:00,10.85,2166.60666048293,12.4202940448921,15.8134221551925,152.347880005238,37.5620115827142,37.5620115827142,165.369954145497,13.5686246143883,90.3171769235013,12.7149169801201,6.124616663201619E-03,12.7091535195267,0.0 
 01/01  09:11:00,10.865,2182.51116994642,12.4255866329658,15.865184007253,153.704191012783,38.0170679419481,38.0170679419481,166.008288228547,13.5831472035616,91.5628133702944,12.7207693741892,6.118810126017245E-03,12.7149169801201,0.0 
 01/01  09:12:00,10.88,2198.41553594759,12.4311605149152,15.9180229852007,155.065466975607,38.4718689235676,38.4718689235676,166.643157154636,13.5977086534063,92.810942575194,12.7267131002911,6.113023031755810E-03,12.7207693741892,0.0 
 01/01  09:13:00,10.895,2214.31821697693,12.4367382571869,15.9709082082071,156.431612821132,38.9264114260645,38.9264114260645,167.274392292341,13.6123142692744,94.0615411345518,12.7327445836086,6.107255911658138E-03,12.7267131002911,0.0 
 01/01  09:14:00,10.91,2230.21772991459,12.4425952711787,16.0247518253067,157.802537374083,39.3806923669723,39.3806923669723,167.901832046683,13.626960647797,95.3145855313787,12.7388663290508,6.101508069890029E-03,12.7327445836086,0.0 
 01/01  09:15:00,10.925,2246.11264620134,12.4484561172652,16.0786400992469,159.178153099999,39.8347086806577,39.8347086806577,168.525321412126,13.6416529850671,96.5700521360188,12.7450748931371,6.095780060808211E-03,12.7388663290508,0.0 
 01/01  09:16:00,10.94,2262.00158829942,12.4545938581475,16.133396187249,160.558375868462,40.2884573162797,40.2884573162797,169.144711559818,13.6563877753509,97.8279172068268,12.7513729139125,6.090071169220111E-03,12.7450748931371,0.0 
 01/01  09:17:00,10.955,2277.88322641775,12.4607354096889,16.1881954643706,161.943124734307,40.7419352359008,40.7419352359008,169.759859456052,13.6711701172593,99.0881568908488,12.7577570704583,6.084381978534024E-03,12.7513729139125,0.0 
 01/01  09:18:00,10.97,2293.75627547851,12.4671511298587,16.2437914915194,163.332321735245,41.1951394127379,41.1951394127379,170.370627509235,13.6859964113617,100.350747224507,12.7642301133987,6.078711845561153E-03,12.7577570704583,0.0 
 01/01  09:19:00,10.985,2309.61949230418,12.4735706452072,16.2994293460135,164.72589170449,41.6480668295399,41.6480668295399,170.976883242907,13.7008716722186,101.615664134287,12.7707888166333,6.073061378389022E-03,12.7642301133987,0.0 
