Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SURFACE_1:Surface Inside Face Temperature [C](TimeStep),SURFACE_1:Surface Outside Face Temperature [C](TimeStep),ZONE_1:Zone Mean Air Temperature [C](TimeStep) 
 01/01  04:23:00,10.2616666666667,12.0438699235374,11.1483813009527,11.9011000315547 
 01/01  04:24:00,10.26,12.0411754593921,11.146238021819,11.898618730385 
 01/01  04:25:00,10.2583333333333,12.0384813525819,11.1440947426853,11.8961473544051 
 01/01  04:26:00,10.2566666666667,12.0357930700449,11.1419526003417,11.8936854388817 
 01/01  04:27:00,10.255,12.0331051104719,11.1398104579982,11.8912324748656 
 01/01  04:28:00,10.2533333333333,12.0304228933889,11.1376694657581,11.888788069057 
 01/01  04:29:00,10.2516666666667,12.0277409694618,11.1355284735179,11.8863517657602 
 01/01  04:30:00,10.25,12.025064701923,11.1333886431211,11.8839232193977 
 01/01  04:31:00,10.2483333333333,12.0223887010624,11.1312488127246,11.8815020215777 
 01/01  04:32:00,10.2466666666667,12.0197182679315,11.1291101545902,11.8790878714539 
 01/01  04:33:00,10.245,12.0170480780186,11.1269714964558,11.8766804039042 
 01/01  04:34:00,10.2433333333333,12.0143833660814,11.1248340199101,11.8742793577014 
 01/01  04:35:00,10.2416666666667,12.0117188766229,11.1226965433645,11.8718844057122 
 01/01  04:36:00,10.24,12.0090597754367,11.1205602568477,11.869495321245 
 01/01  04:37:00,10.2383333333333,12.0064008783732,11.1184239703309,11.8671118104853 
 01/01  04:38:00,10.2366666666667,12.0037472807821,11.1162888815788,11.8647336769415 
 01/01  04:39:00,10.235,12.0010938710467,11.1141537928267,11.8623606560962 
 01/01  04:40:00,10.2333333333333,11.9984456735057,11.1120199090288,11.8599925778891 
 01/01  04:41:00,10.2316666666667,11.9957976493868,11.1098860252308,11.8576292035897 
 01/01  04:42:00,10.23,11.9931547521481,11.1077533531656,11.855270386292 
 01/01  04:43:00,10.2283333333333,11.9905120155097,11.1056206811005,11.8529159099766 
 01/01  04:44:00,10.2266666666667,11.9878743227068,11.1034892272486,11.8505656480182 
 01/01  04:45:00,10.225,11.9852367790986,11.1013577733967,11.8482194044185 
 01/01  04:46:00,10.2233333333333,11.9826041987528,11.0992275440332,11.8458770703356 
 01/01  04:47:00,10.2216666666667,11.9799717574425,11.0970973146697,11.8435384674334 
 01/01  04:48:00,10.22,11.9773442014145,11.0949683159381,11.8412035024586 
 01/01  04:49:00,10.2183333333333,11.9747167753594,11.0928393172067,11.8388720126721 
 01/01  04:50:00,10.2166666666667,11.9720941592594,11.0907115551766,11.836543918503 
 01/01  04:51:00,10.215,11.9694716650364,11.0885837931463,11.8342190709958 
 01/01  04:52:00,10.2133333333333,11.9668539081075,11.0864572738547,11.8318974025811 
 01/01  04:53:00,10.2116666666667,11.9642362658112,11.0843307545632,11.8295787764983 
 01/01  04:54:00,10.21,11.9616232907921,11.0822054840454,11.8272631357218 
 01/01  04:55:00,10.2083333333333,11.959010423913,11.0800802135275,11.8249503542882 
 01/01  04:56:00,10.2066666666667,11.9564021568907,11.0779561978349,11.8226403844264 
 01/01  04:57:00,10.205,11.9537939921789,11.0758321821424,11.8203331097451 
 01/01  04:58:00,10.2033333333333,11.9511903624328,11.0737094273532,11.8180284906112 
 01/01  04:59:00,10.2016666666667,11.9485868297536,11.0715866725641,11.8157264191265 
 01/01  05:00:00,10.2,11.9459877695987,11.069465184785,11.8134268628045 
 01/01  05:01:00,10.1983333333333,11.9433888017852,11.0673436970059,11.8111077830258 
 01/01  05:02:00,10.1966666666667,11.9407935514008,11.0652234823687,11.8087570834907 
 01/01  05:03:00,10.195,11.9381972924051,11.0631032677316,11.806372578354 
 01/01  05:04:00,10.1933333333333,11.9356035825669,11.060984332385,11.8039563781686 
 01/01  05:05:00,10.1916666666667,11.933008839867,11.0588653970383,11.8015112264617 
 01/01  05:06:00,10.19,11.9304157685005,11.0567477471357,11.7990394773086 
 01/01  05:07:00,10.1883333333333,11.9278218270887,11.054630097233,11.7965429798595 
 01/01  05:08:00,10.1866666666667,11.9252290234989,11.0525137389184,11.794023351138 
 01/01  05:09:00,10.185,11.9226354634421,11.0503973806037,11.7914820379154 
 01/01  05:10:00,10.1833333333333,11.9200427129632,11.0482823199953,11.7889204291864 
 01/01  05:11:00,10.1816666666667,11.9174492987972,11.0461672593869,11.786339807936 
 01/01  05:12:00,10.18,11.9148564877992,11.0440535025602,11.7837414053034 
 01/01  05:13:00,10.1783333333333,11.9122630953832,11.0419397457334,11.781126351953 
 01/01  05:14:00,10.1766666666667,11.9096701816952,11.0398272987021,11.7784957289643 
 01/01  05:15:00,10.175,11.9070767590622,11.0377148516709,11.7758505278672 
 01/01  05:16:00,10.1733333333333,11.9044837482147,11.0356037203673,11.773191697891 
 01/01  05:17:00,10.1716666666667,11.9018902920846,11.0334925890638,11.7705201093403 
 01/01  05:18:00,10.17,11.8992972215804,11.0313827793141,11.7678366067716 
 01/01  05:19:00,10.1683333333333,11.8967037620846,11.0292729695645,11.7651419529903 
 01/01  05:20:00,10.1666666666667,11.8941106914818,11.0271644870583,11.7624368808179 
 01/01  05:21:00,10.165,11.8915172810451,11.025056004552,11.7597220615485 
 01/01  05:22:00,10.1633333333333,11.8889242832801,11.0229488548027,11.7569981439549 
 01/01  05:23:00,10.1616666666667,11.8863309890855,11.0208417050533,11.7542657199029 
 01/01  05:24:00,10.16,11.8837381459435,11.0187358933493,11.7515253626896 
 01/01  05:25:00,10.1583333333333,11.8811450447103,11.0166300816452,11.7487775931351 
 01/01  05:26:00,10.1566666666667,11.8785524430395,11.0145256129917,11.746022918029 
 01/01  05:27:00,10.155,11.8759596171128,11.0124211443383,11.7432617957765 
 01/01  05:28:00,10.1533333333333,11.8733673460114,11.0103180233927,11.7404946749496 
 01/01  05:29:00,10.1516666666667,11.8707748805362,11.0082149024471,11.7377219587331 
 01/01  05:30:00,10.15,11.868183029352,11.0061131334499,11.7349440453427 
 01/01  05:31:00,10.1483333333333,11.8655910102128,11.0040113644526,11.7321612905737 
 01/01  05:32:00,10.1466666666667,11.8629996671875,11.0019109511588,11.7293740472975 
 01/01  05:33:00,10.145,11.8604081795831,10.9998105378649,11.7265826285074 
 01/01  05:34:00,10.1433333333333,11.8578174308024,10.9977114834792,11.723787347864 
 01/01  05:35:00,10.1416666666667,11.855226558125,10.9956124290936,11.7209884811812 
 01/01  05:36:00,10.14,11.8526364868246,10.9935147362118,11.7181863077461 
 01/01  05:37:00,10.1383333333333,11.8500463099579,10.99141704333,11.7153810705521 
 01/01  05:38:00,10.1366666666667,11.8474569960903,10.9893207138893,11.7125730186281 
 01/01  05:39:00,10.135,11.8448675929131,10.9872243844486,11.7097623660111 
 01/01  05:40:00,10.1333333333333,11.8422791128643,10.9851294196884,11.7069493351157 
 01/01  05:41:00,10.1316666666667,11.839690557934,10.9830344549281,11.7041341144427 
 01/01  05:42:00,10.13,11.8371029843701,10.9809408553617,11.7013169030012 
 01/01  05:43:00,10.1283333333333,11.8345153487419,10.9788472557952,11.6984978667561 
 01/01  05:44:00,10.1266666666667,11.8319287505556,10.9767550211932,11.69567718411 
 01/01  05:45:00,10.125,11.8293421017008,10.9746627865911,11.6928550011286 
 01/01  05:46:00,10.1233333333333,11.8267565440266,10.9725719159756,11.6900314780726 
 01/01  05:47:00,10.1216666666667,11.8241709458267,10.97048104536,11.6872067434245 
 01/01  05:48:00,10.12,11.8215864901104,10.9683915370088,11.6843809414538 
 01/01  05:49:00,10.1183333333333,11.8190020029039,10.9663020286576,11.6815541851004 
 01/01  05:50:00,10.1166666666667,11.8164187070067,10.9642138801179,11.6787266045383 
 01/01  05:51:00,10.115,11.8138353876769,10.9621257315781,11.6758982989524 
 01/01  05:52:00,10.1133333333333,11.8112533060058,10.9600389396878,11.6730693860837 
 01/01  05:53:00,10.1116666666667,11.8086712080954,10.9579521477975,11.6702399529461 
 01/01  05:54:00,10.11,11.8060903917501,10.9558667087134,11.6674101063063 
 01/01  05:55:00,10.1083333333333,11.8035095655948,10.9537812696292,11.6645799223915 
 01/01  05:56:00,10.1066666666667,11.8009300625254,10.9516971788605,11.6617494982781 
 01/01  05:57:00,10.105,11.7983505553985,10.9496130880918,11.6589189006375 
 01/01  05:58:00,10.1033333333333,11.795772410567,10.947530340538,11.6560882179828 
 01/01  05:59:00,10.1016666666667,11.7931942668317,10.9454475929842,11.653257508504 
 01/01  06:00:00,10.1,11.7906175223758,10.943366182976,11.6504268531441 
 01/01  06:01:00,10.0983333333333,11.7880407836387,10.9412847729678,11.6476131495689 
 01/01  06:02:00,10.0966666666667,11.7854660127429,10.9392046943101,11.6448257174813 
 01/01  06:03:00,10.095,11.7828920931109,10.9371246156523,11.6420661709757 
 01/01  06:04:00,10.0933333333333,11.7803210247311,10.9350458616685,11.6393329043985 
 01/01  06:05:00,10.0916666666667,11.7777508245864,10.9329671076846,11.6366237491691 
 01/01  06:06:00,10.09,11.7751841337372,10.9308896712614,11.6339369216064 
 01/01  06:07:00,10.0883333333333,11.7726181848099,10.9288122348382,11.6312709491718 
 01/01  06:08:00,10.0866666666667,11.7700561375271,10.92673610847,11.6286246212438 
 01/01  06:09:00,10.085,11.7674947441957,10.9246599821019,11.6259967800509 
 01/01  06:10:00,10.0833333333333,11.7649374867771,10.9225851579349,11.6233863945396 
 01/01  06:11:00,10.0816666666667,11.7623808116471,10.9205103337679,11.6207924368611 
 01/01  06:12:00,10.08,11.7598284131195,10.9184368036425,11.6182140005454 
 01/01  06:13:00,10.0783333333333,11.7572765335373,10.9163632735172,11.6156501779734 
 01/01  06:14:00,10.0766666666667,11.7547290085045,10.9142910290097,11.6131001804517 
 01/01  06:15:00,10.075,11.7521819467879,10.9122187845023,11.6105632096758 
 01/01  06:16:00,10.0733333333333,11.7496392737397,10.9101478169663,11.6080385800143 
 01/01  06:17:00,10.0716666666667,11.7470970152864,10.9080768494302,11.6055255880541 
 01/01  06:18:00,10.07,11.7445591486864,10.9060071500387,11.6030236372051 
 01/01  06:19:00,10.0683333333333,11.7420216539565,10.9039374506472,11.600532106564 
 01/01  06:20:00,10.0666666666667,11.7394885323296,10.9018690104387,11.5980504768567 
 01/01  06:21:00,10.065,11.7369557450662,10.8998005702302,11.5955781991886 
 01/01  06:22:00,10.0633333333333,11.7344272966476,10.8977333801594,11.5931148215609 
 01/01  06:23:00,10.0616666666667,11.7318991496391,10.8956661900887,11.5906598579877 
 01/01  06:24:00,10.06,11.7293752963898,10.8936002410831,11.5882129150704 
 01/01  06:25:00,10.0583333333333,11.7268517155734,10.8915342920775,11.5857735618426 
 01/01  06:26:00,10.0566666666667,11.724332376055,10.8894695750996,11.5833414559966 
 01/01  06:27:00,10.055,11.7218132834677,10.8874048581219,11.5809162147201 
 01/01  06:28:00,10.0533333333333,11.7192983749056,10.8853413642356,11.5784975402901 
 01/01  06:29:00,10.0516666666667,11.7167836908129,10.8832778703493,11.5760850920867 
 01/01  06:30:00,10.05,11.7142731305729,10.8812155907868,11.5736786113225 
 01/01  06:31:00,10.0483333333333,11.7117627750023,10.8791533112245,11.5712777943658 
 01/01  06:32:00,10.0466666666667,11.7092564816386,10.8770922374535,11.5688824164577 
 01/01  06:33:00,10.045,11.7067503754757,10.8750311636825,11.5664922064276 
 01/01  06:34:00,10.0433333333333,11.7042482694614,10.872971287468,11.5641069692739 
 01/01  06:35:00,10.0416666666667,11.7017463352233,10.8709114112535,11.5617264623252 
 01/01  06:36:00,10.04,11.6992483394457,10.8688527247148,11.5593505166194 
 01/01  06:37:00,10.0383333333333,11.6967505018127,10.866794038176,11.5569789145346 
 01/01  06:38:00,10.0366666666667,11.694256541894,10.8647365338348,11.5546115099057 
 01/01  06:39:00,10.035,11.691762728062,10.8626790294935,11.5522481071338 
 01/01  06:40:00,10.0333333333333,11.6892727325493,10.860622700314,11.5498885800244 
 01/01  06:41:00,10.0316666666667,11.6867828724476,10.8585663711346,11.5475327523649 
 01/01  06:42:00,10.03,11.6842967729063,10.8565112105541,11.5451805154619 
 01/01  06:43:00,10.0283333333333,11.6818107993152,10.8544560499735,11.5428317101702 
 01/01  06:44:00,10.0266666666667,11.6793285303515,10.8524020519227,11.5404862431428 
 01/01  06:45:00,10.025,11.6768463789453,10.8503480538719,11.5381439702807 
 01/01  06:46:00,10.0233333333333,11.6743678781766,10.8482952127874,11.5358048116982 
 01/01  06:47:00,10.0216666666667,11.6718894875127,10.8462423717028,11.533468628902 
 01/01  06:48:00,10.02,11.6694146952581,10.84419068253,11.5311353574628 
 01/01  06:49:00,10.0183333333333,11.6669400063484,10.8421389933574,11.5288048818443 
 01/01  06:50:00,10.0166666666667,11.6644688659536,10.8400884515474,11.5264771458284 
 01/01  06:51:00,10.015,11.6619978231728,10.8380379097373,11.5241520408423 
 01/01  06:52:00,10.0133333333333,11.6595302810244,10.8359885112354,11.5218295181031 
 01/01  06:53:00,10.0116666666667,11.657062831239,10.8339391127335,11.5195094777819 
 01/01  06:54:00,10.01,11.6545988361691,10.8318908539635,11.517191879167 
 01/01  06:55:00,10.0083333333333,11.6521349287646,10.8298425951934,11.514876630638 
 01/01  06:56:00,10.0066666666667,11.6496744320553,10.8277954730368,11.512563698585 
 01/01  06:57:00,10.005,11.6472140188195,10.8257483508802,11.5102529985762 
 01/01  06:58:00,10.0033333333333,11.6447569741046,10.8237023626519,11.5079445031904 
 01/01  06:59:00,10.0016666666667,11.6423000091143,10.8216563744237,11.5056381343424 
 01/01  07:00:00,10.,11.6398463722505,10.819611517845,11.5033338700526 
 01/01  07:01:00,10.0033333333333,11.6373928118095,10.8180675872331,11.5010387075987 
 01/01  07:02:00,10.0066666666667,11.6349427648178,10.8166320909875,11.4987603321412 
 01/01  07:03:00,10.01,11.6324932653619,10.8151965947418,11.4965033610944 
 01/01  07:04:00,10.0133333333333,11.6300478817624,10.813945381854,11.4942694750759 
 01/01  07:05:00,10.0166666666667,11.6276032596911,10.8126941689662,11.4920585280003 
 01/01  07:06:00,10.02,11.6251633240402,10.8115800308446,11.4898696868074 
 01/01  07:07:00,10.0233333333333,11.6227241232091,10.810465892723,11.4877018334422 
 01/01  07:08:00,10.0266666666667,11.6202899987777,10.8094632719423,11.485553904107 
 01/01  07:09:00,10.03,11.6178565390949,10.8084606511615,11.483424804352 
 01/01  07:10:00,10.0333333333333,11.6154283877293,10.8075529455727,11.4813135656581 
 01/01  07:11:00,10.0366666666667,11.6130008338341,10.8066452399839,11.4792191975703 
 01/01  07:12:00,10.04,11.6105787159141,10.8058206099102,11.4771408401621 
 01/01  07:13:00,10.0433333333333,11.6081571348953,10.8049959798366,11.4750776093681 
 01/01  07:14:00,10.0466666666667,11.6057410499839,10.8042454708103,11.4730287514547 
